Summons Number,Plate ID,Registration State,Plate Type,Issue Date,Violation Code,Vehicle Body Type,Vehicle Make,Issuing Agency,Street Code1,Street Code2,Street Code3,Vehicle Expiration Date,Violation Location,Violation Precinct,Issuer Precinct,Issuer Code,Issuer Command,Issuer Squad,Violation Time,Time First Observed,Violation County,Violation In Front Of Or Opposite,House Number,Street Name,Intersecting Street,Date First Observed,Law Section,Sub Division,Violation Legal Code,Days Parking In Effect    ,From Hours In Effect,To Hours In Effect,Vehicle Color,Unregistered Vehicle?,Vehicle Year,Meter Number,Feet From Curb,Violation Post Code,Violation Description,No Standing or Stopping Violation,Hydrant Violation,Double Parking Violation
8491622019,HGM4523,NY,PAS,02/17/2017,21,4DSD,NISSA,T,61730,70030,73110,20180417,0081,81,81,362233,T301,O,1111A,,K,O,783,Monroe St,,0,408,d1,,Y  Y,1100A,1230A,GY,,2016,,0,A,21-No Parking (street clean),,,
8493361379,ZGJ4666,PA,PAS,01/28/2017,46,DELV,FRUEH,T,24890,18530,18550,20171088,0019,19,19,358126,T103,E,0917A,,NY,O,1104,Lexington Ave,,0,408,F1,,,,,OTHER,,0,,0,04,46B-Double Parking (Com-100Ft),,,
7040687240,GJW1832,NY,PAS,07/20/2016,38,SUBN,JEEP,T,6630,5580,5680,20170903,0078,78,78,361330,T302,G,1243P,,K,O,222,15th St,,0,408,h1,,Y,0900A,0700P,BK,,2016,,0,58 3,38-Failure to Display Muni Rec,,,
4631016048,HME1592,NY,PAS,02/27/2017,36,SUBN,GMC,V,0,0,0,0,,0,0,0,,,1049A,,BX,,,NB BAYCHESTER AVE @,CRAWFORD AVE,0,1180,B,T,,,,BK,,2017,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
7944763186,EMZ1758,NY,PAS,03/25/2017,70,4DSD,LEXUS,T,24585,0,0,20190121,109,109,109,362164,T401,X,1050A,,Q,I,E,170th Pl,15ft N/of Lithonia A,0,408,j3,,,,,WHITE,,2001,,0,B,70B-Impropr Dsply of Reg (NYS),,,
8515251607,11418JY,NY,COM,02/15/2017,20,VAN,CHEVR,T,18820,10010,10795,88880088,0019,19,19,354164,T103,H,1103A,1030A,NY,O,440,E 92nd St,,20170215,408,d,,YYYYYYY,,,WHITE,,2007,,0,56,20-No Parking (Com Plate),,,
7957748764,742936N,NY,PAS,08/31/2016,70,4DSD,MERCU,T,33200,45050,18600,88888888,121,121,121,341132,T303,X,0954A,,R,O,38,Holland Ave,,0,408,j3,,,,,GOLD,,0,,0,01-A,70-Reg. Sticker Missing (NYS),,,
4625318804,DYT8797,NY,PAS,10/18/2016,36,4DSD,HONDA,V,10350,40404,40404,0,,0,0,0,,,1144A,,BK,,,SB 4TH AVE @ 13TH ST,,0,1180,B,T,,,,BL,,2010,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
8323025575,HGX8021,NY,PAS,01/12/2017,16,4DSD,TOYOT,T,18590,10010,45590,20180817,0019,19,19,361282,T103,GG,0614P,,NY,O,445,E 80th St,,0,408,k2,,Y,0700A,0700P,BK,,2004,,0,14,16A-No Std (Com Veh) Non-COM,,,
8149512238,HDC7201,NY,PAS,08/26/2016,71,SUBN,LEXUS,T,55830,76430,70330,20170527,0075,75,75,351964,T301,Y,0234P,,K,F,341,Liberty Ave,,0,408,j6,,YYYYYYY,,,GR,,2005,,0,SPCL,71A-Insp Sticker Expired (NYS),,,
8057555830,GLY4080,NY,PAS,11/25/2016,21,SUBN,CHEVR,T,35550,14510,15710,20180130,0020,20,20,361312,T103,CC,0906A,,NY,O,11,W 89th St,,0,408,d1,,Y  Y,0830A,1000A,BLACK,,2008,,0,47 7,21-No Parking (street clean),,,
7716783075,59932MJ,NY,COM,10/19/2016,46,VAN,ISUZU,T,25390,18750,18770,88888888,0019,19,19,361291,T103,L,0548P,,NY,O,1225,Madison Ave,,0,408,F1,,,,,WHITE,,2014,,0,01 7,46B-Double Parking (Com-100Ft),,,
8294030284,ETA8381,NY,PAS,10/27/2016,40,SUBN,CHEVR,T,6980,0,0,20170927,0062,62,62,362538,T302,J,0149P,,K,I,N,19th Ave,50ft E/of 66th St,0,408,e2,,YYYYYYY,,,BL,,2005,,0,W 32,40-Fire Hydrant,,,
7150333849,GKB4931,NY,PAS,02/02/2017,20,SUBN,MAZDA,T,34330,10910,11010,20170912,0010,10,10,346143,T108,E,0928A,,NY,F,430,W 28th St,,0,408,d,,Y,,,GY,,2014,,0,02,20A-No Parking (Non-COM),,,
8293067822,T700034C,NY,OMT,11/30/2016,21,4DSD,HONDA,T,16580,0,0,20170531,0062,62,62,354174,T302,L,0942A,,K,I,W,Bay 25th St,80ft S/of Cropsey Av,0,408,d1,,Y,0930A,1100A,BK,,2015,,0,W 32,21-No Parking (street clean),,,
8113531490,L19116,CT,COM,11/10/2016,14,DELV,ISUZU,T,17730,0,0,88880088,0014,14,14,355145,T106,J,1257P,,NY,I,S,E 37th St,30ft E/of 5th Ave,0,408,c,,Y,0700A,0700P,WHITE,,0,,0,83 6,14-No Standing,,,
1412189500,AM281A,NJ,PAS,08/08/2016,46,DELV,MERCU,P,34670,30550,10810,0,0018,18,18,960520,0018,0000,0356A,,NY,F,239,W 45 ST,,0,408,C,,BBBBBBB,ALL,ALL,WHITE,0,0,-,0,,,,,
8049185679,CZT2951,NY,PAS,04/04/2017,38,SUBN,NISSA,T,28830,14630,14680,20181104,0061,61,61,365355,T302,O,0338P,,K,F,2425,Coney Island Ave,,0,408,h1,,Y,0900A,0700P,GL,,1998,,0,34,38-Failure to Display Muni Rec,,,
8483751070,97322MD,NY,COM,11/23/2016,40,SUBN,ME/BE,T,34250,13113,10910,0,0010,10,10,357772,T102,G,0417P,1200P,NY,F,341,W 24th St,,0,408,e2,,YYYYYYY,,,WH,,2012,,0,45 6,40-Fire Hydrant,,,
8536169205,GAR1473,NY,PAS,05/15/2017,48,SUBN,MAZDA,T,80330,86330,89730,20180705,0077,77,77,359313,T301,O,0659P,,K,F,365,St Johns Pl,,0,408,e9,,YYYYYYY,,,GY,,2012,,0,H,48-Bike Lane,,,
7494641142,29470MD,NY,COM,07/26/2016,38,VAN,FORD,T,5580,6330,6430,20170331,0078,78,78,361811,T302,G,0140P,,K,O,509,5th Ave,,0,408,h1,,Y,0830A,0700P,WH,,2013,,0,56 3,38-Failure to Display Muni Rec,,,
8062025627,PBS8302,NC,PAS,08/27/2016,21,4DSD,HYUND,T,11610,29890,31490,20160088,0007,7,7,353272,T800,B2,0013A,,NY,F,150,Allen St,,0,408,d1,,Y Y Y,1200A,0300A,GREY,,0,,0,A 77,21-No Parking (street clean),,,
7369984436,EMR8063,NY,PAS,08/17/2016,53,SUBN,NISSA,T,76950,20920,65820,20161108,0043,43,43,361143,T202,A,1006A,,BX,F,1764,Westchester Ave,,0,408,f6,,,,,GL,,2007,,0,03 2,53-Safety Zone,,,
5095924080,3261149,NH,PAS,03/27/2017,7,4DSE,HONDA,V,0,0,0,0,,0,0,0,,,0727A,,QN,,,ASTORIA BLVD (E/B) @,STEINWAY ST,0,1111,D,T,,,,GRY,,2011,,0,,FAILURE TO STOP AT RED LIGHT,,,
7922196714,GEH7519,NY,PAS,02/14/2017,40,4DSD,HONDA,T,64290,7990,37290,20170213,114,114,114,358124,T401,H,0100P,,Q,F,31-63,Steinway St,,0,408,e2,,YYYYYYY,,,GY,,2013,,0,30,40-Fire Hydrant,,,
8499477884,HDL1449,NY,PAS,06/04/2017,14,SUBN,CHRYS,T,0,0,0,20180503,0010,10,10,330487,T501,B,0221P,,NY,I,S,W 35th St,280ft E/of 10th Ave,0,408,c,,YYYYYYY,0800A,1000P,GY,,2010,,0,99,14-No Standing,,,
7160233220,HFE6840,NY,PAS,11/29/2016,24,4DSD,NISSA,T,49100,18510,31400,20180510,120,120,120,348624,T303,A,0929A,,R,O,185,St Marks Pl,,0,408,d5,,YYYYYYY,0700A,0400P,BLACK,,2009,,0,D-AM,24-No Parking (exc auth veh),,,
8085536274,HCR5427,NY,PAS,04/05/2017,40,4DSD,TOYOT,T,9090,8440,8590,20171008,114,114,114,363538,T401,P,0543P,,Q,F,34-04,38th St,,0,408,e2,,YYYYYYY,,,BK,,2010,,8,52-P,40-Fire Hydrant,,,
7775164475,GZH2743,NY,PAS,12/02/2016,71,VAN,FORD,T,73970,78490,23800,20170625,0043,43,43,364839,T201,T,0430P,,BX,O,1475,West Ave,,0,408,j6,,YYYYYYY,,,WHITE,,2006,,0,04 2,71A-Insp Sticker Expired (NYS),,,
8350539124,K035180,TX,PAS,11/04/2016,84,DELV,HINO,T,34530,10810,10910,88880088,0014,14,14,358127,T106,I,0840A,,NY,F,307,W 38th St,,0,408,k7,,,,,WHITE,,0,,0,MC 9,84-Platform lifts in low posit,,,
4627512089,GXF9588,NY,PAS,11/28/2016,36,SUBN,TOYOT,V,0,0,0,0,,0,0,0,,,1233P,,QN,,,WB HILLSIDE AVE @ PA,RSONS BLVD,0,1180,B,T,,,,BK,,2015,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
8308042181,FRF8889,NY,PAS,09/09/2016,53,4DSD,CHEVR,T,0,0,0,20171026,0046,46,46,357717,T201,N,0625A,,BX,I,E,Harrison Ave,0ft S/of W Tremont A,0,408,f6,,,,,BK,,2007,,0,H 21,53-Safety Zone,,,
8051571320,C97EYM,NJ,PAS,10/20/2016,21,4DSD,BMW,T,29650,35050,35090,88888888,0020,20,20,343918,Manh,A,0814A,,NY,O,120,Riverside Blvd,,0,408,d1,,Y  Y,0800A,0930A,BLACK,,0,,0,F 77,21-No Parking (street clean),,,
7752298050,GZE8413,NY,PAS,11/21/2016,20,4DSD,TOYOT,T,39690,0,0,20170803,104,104,104,345435,T402,P,0549P,,Q,I,S,Cooper Ave,80ft E/of Cypress Av,0,408,d,,YYYYYYY,,,RD,,1990,,0,A 42,20A-No Parking (Non-COM),,,
4631702941,GZN8186,NY,OMS,03/15/2017,36,4DSD,HYUND,V,0,0,0,0,,0,0,0,,,1023A,,QN,,,WB QUEENS BLVD @ 36T,H ST,0,1180,B,T,,,,GY,,2016,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
7658723976,DAL0516,MI,PAS,12/10/2016,14,SUBN,BERTO,T,33930,25190,10510,20170688,0006,6,6,341292,T800,A2,1109P,,NY,F,53,W 8th St,,0,408,c,,YYYYYYY,1100P,0600A,BLACK,,0,,0,B 77,14-No Standing,,,
8511826002,DVE5335,NY,PAS,06/01/2017,38,SUBN,ACURA,T,37370,21190,28890,20180917,0034,34,34,361906,T103,K,1206P,,NY,F,801,W 181st St,,0,408,h1,,YYYYY,1200A,0700P,BK,,2017,,0,22,38-Failure to Display Muni Rec,,,
1402694740,KSM75E,NJ,PAS,08/20/2016,10,SUBN,JEEP,P,64151,65617,15635,0,100,100,100,924250,0100,0000,0518P,,Q,O,22,STATE ROAD,,0,408,B,,BBBBBBB,ALL,ALL,BN,0,0,-,0,,,,,
8036921327,4097CZ,PA,PAS,08/23/2016,37,VAN,NISSA,T,40930,77930,12330,88880088,0070,70,70,364018,T302,P,0453P,0413P,K,O,950,Flatbush Ave,,20160823,408,h1,,YYYYY,1000A,0700P,WHITE,,0,304-3101,0,11 3,37-Expired Muni Meter,,,
8561454404,GBZ8130,NY,PAS,05/25/2017,38,SUBN,KIA,T,59990,16040,16190,20181120,112,112,112,365342,T402,J,0110P,,Q,F,116-28,Queens Blvd,,0,408,h1,,Y,0800A,0700P,GY,,2017,,0,10,38-Failure to Display Muni Rec,,,
8011655516,GWY8673,NY,PAS,10/29/2016,38,SUBN,HONDA,T,53790,20340,20390,20170412,106,106,106,362249,T402,G,0214P,,Q,F,109-16,Liberty Ave,,0,408,h1,,Y,0900A,0700P,GY,,2004,,0,38 4,38-Failure to Display Muni Rec,,,
1415889144,HDW7603,NY,PAS,10/13/2016,21,SDN,VOLKS,S,40230,38210,38250,20180119,0069,69,0,538735,KS18,0000,1135A,,K,O,107-02,FARRAGUT RD,,0,408,D1,,BBBYBBB,1100A,1230P,BLACK,0,2008,-,0,,,,,
8528914240,CXB8249,NY,PAS,05/01/2017,46,VAN,GMC,T,77150,28680,28710,20181015,0047,47,47,364915,T201,L,0456P,,BX,O,4256,White Plains Rd,,0,408,f1,,YYYYYYY,,,WHITE,,2004,,0,19,46A-Double Parking (Non-COM),,,
1417523323,GMX5631,NY,PAS,01/03/2017,21,SUBN,HONDA,S,74690,23520,36320,20180316,0046,46,0,582848,BX05,0000,0742A,,,F,38,W 183RD ST,,0,408,D1,,YYYYYYB,0730A,0800A,BLUE,0,2007,-,0,,,,,
4627341600,EBV2646,NY,PAS,11/23/2016,36,4DSD,MAZDA,V,0,0,0,0,,0,0,0,,,1203P,,BX,,,SB GRAND CONCOURSE @,E KINGSBRIDGE RD,0,1180,B,T,,,,GY,,2007,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
8334018654,HHH7490,NY,PAS,10/26/2016,31,SUBN,CHEVR,T,10810,34290,34310,20180731,0010,10,10,361802,T102,C,0737A,,NY,O,343,8th Ave,,0,408,l3,,YYYYY,0700A,0700P,BK,,2007,,0,99 6,31-No Stand (Com. Mtr. Zone),,,
4625247640,HJF2876,NY,PAS,10/20/2016,36,4DSD,INFIN,V,0,33910,0,0,,0,0,0,,,1009A,,BK,,,SB AVENUE P. E3 ST-,W4 ST,0,1180,B,T,,,,WH,,2016,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
8557507549,46172MG,NY,COM,06/06/2017,37,DELV,CHEVR,T,37290,67690,54102,20180430,110,110,110,365341,T401,G,0100P,1253P,Q,F,82-90,Broadway,,20170606,408,h1,,Y,0900A,0400P,WH,,1998,441-3086,0,12,37-Expired Muni Meter,,,
8481612250,JOYCE99,NY,COM,05/17/2017,71,VAN,FORD,T,17770,97680,10010,20171231,0017,17,17,365316,T102,N,0313P,,NY,F,322,E 39th St,,0,408,j6,,YYYYYYY,,,WH,,2008,,0,02,71A-Insp Sticker Expired (NYS),,,
8027291288,46837MJ,NY,COM,12/05/2016,19,VAN,FRUEH,T,46190,59890,57900,88888888,104,104,104,363517,T402,A,1049A,,Q,F,66-93,Fresh Pond Rd,,0,408,c3,,YYYYYYY,,,BROWN,,2016,,0,11 4,19-No Stand (bus stop),,,
7029189991,D12294,NY,OMT,10/13/2016,21,4DSD,FORD,T,14880,35330,50430,20170131,0061,61,61,363570,T302,D,0843A,,K,F,1213,Avenue Z,,0,408,d1,,Y,0830A,1000A,BLACK,,2013,,0,46 3,21-No Parking (street clean),,,
8526459867,GZR8374,NY,PAS,04/08/2017,21,SUBN,JEEP,T,0,0,0,20170910,0052,52,52,364824,T201,R,0742A,,BX,I,E,Jerome Ave,130ft S/of E 212th S,0,408,d1,,Y,0730A,0800A,RD,,2003,,0,Y,21-No Parking (street clean),,,
1419073643,HLY8974,NY,PAS,02/21/2017,21,SUBN,ROVER,S,86530,86630,73430,20181028,0071,71,0,589479,KN09,0000,1125A,,,F,1772,UNION STREET,,0,408,D1,,BYBBYBB,1100A,1230P,GRAY,0,2010,-,0,,,,,
1408692200,25054MD,NY,COM,10/26/2016,10,VAN,GMC,P,0,0,0,0,0001,1,0,358847,SICA,0000,0123P,,NY,,,W/S SOUTH ST,N/O PINE ST,0,408,B,,BBBBBBB,ALL,ALL,WH,0,2013,-,0,,,,,
4627285516,HGF2489,NY,PAS,11/22/2016,36,4DSD,NISSA,V,0,0,0,0,,0,0,0,,,0100P,,QN,,,NB SPRINGFELD BV. ME,RRICK BV- 193 ST,0,1180,B,T,,,,BL,,2004,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
8060056803,FCZ1310,NY,PAS,12/13/2016,21,SUBN,HONDA,T,19790,18710,18730,20180614,0019,19,19,355183,T103,D,0928A,,NY,O,146,East End Ave,,0,408,d1,,Y  Y,0900A,1030A,TN,,2003,,0,CC1,21-No Parking (street clean),,,
7155157958,53206JA,NY,COM,11/03/2016,38,VAN,GMC,T,46190,46490,58390,88888888,104,104,104,353179,T402,M,0953A,,Q,F,66-04,Fresh Pond Rd,,0,408,h1,,Y,0800A,0700P,WHITE,,2007,,0,25 4,38-Failure to Display Muni Rec,,,
5096658211,GYG3876,NY,PAS,05/29/2017,7,SUBN,TOYOT,V,0,0,0,0,,0,0,0,,,0559A,,QN,,,HORACE HARDING EXPWY,(E/B) @ 173RD ST,0,1111,D,T,,,,BR,,2011,,0,,FAILURE TO STOP AT RED LIGHT,,,
8384003294,GXF4824,NY,PAS,08/27/2016,70,SUBN,NS/OT,T,67120,73420,76950,88888888,0043,43,43,357732,T202,A,1205P,,BX,O,1180,Stratford Ave,,0,408,j3,,,,,BLACK,,0,,0,03 2,70-Reg. Sticker Missing (NYS),,,
1415046529,FWH1755,NY,PAS,08/31/2016,21,SUBN,PORSC,S,5580,43130,5080,20180326,0078,78,0,530547,KS06,0000,0828A,0822A,K,F,278,5TH AVE,,0,408,D1,,YYYYYYB,0800A,0830A,BLACK,0,2009,-,0,,,,,
8470036877,AE0297G,AZ,PAS,04/07/2017,78,FLAT,FORD,T,21590,20890,60810,88880088,106,106,106,341263,T803,AA,0017A,,Q,F,11611,124th St,,0,408,k6,,YYYYYYY,0900P,0500A,BLUE,,0,,0,H,78-Nighttime PKG on Res Street,,,
8498010172,17327MA,NY,COM,05/02/2017,14,UTIL,UTILI,T,25390,17670,17690,20170228,0014,14,14,356350,T506,B,0753A,,NY,F,188,Madison Ave,,0,408,c,,YYYYYYY,,,WH,,2011,,0,12,14-No Standing,,,
8355517970,XCNV60,NJ,PAS,08/11/2016,14,DELV,ISUZU,T,34690,0,0,20160088,0018,18,18,348520,T106,A,0832A,,NY,I,N,W 46th St,50ft W/of 6th Ave,0,408,c,,YYYYYYY,,,WHITE,,0,,0,F 17,14-No Standing,,,
8554759096,T710663C,NY,OMT,05/26/2017,20,TAXI,INFIN,T,19190,7440,7990,20170831,115,115,115,358175,T401,M,0630A,,Q,O,27-22,99th St,,0,408,d,,YYYYY,0600A,0300P,BK,,2016,,0,K,20A-No Parking (Non-COM),,,
4635518887,GLW4619,NY,PAS,06/20/2017,36,4DSD,AUDI,V,0,0,0,0,,0,0,0,,,1102A,,BK,,,NB RALPH AVE @ BEVER,LEY RD,0,1180,B,T,,,,BK,,2017,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
8402026357,HFD1712,NY,PAS,12/21/2016,46,VAN,FORD,T,10180,6280,6380,20180202,0068,68,68,362205,T302,J,0505P,,K,F,1275,72nd St,,0,408,f1,,,,,WH,,2007,,0,E 32,46A-Double Parking (Non-COM),,,
4631798117,TRNNHEDS,NY,SRF,03/17/2017,36,4DSD,DODGE,V,0,0,0,0,,0,0,0,,,0140P,,BK,,,EB ATLANTIC AVE @ ES,SEX ST,0,1180,B,T,,,,BK,,2015,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
7041901063,A99FRW,NJ,PAS,08/09/2016,21,SUBN,LEXUS,T,76950,58420,30120,88888888,0045,45,45,358563,T202,S,0815A,,BX,F,2931,Westchester Ave,,0,408,d1,,Y,0800A,0830A,SILVE,,0,,0,D 22,21-No Parking (street clean),,,
7455192162,NMJ67A,NJ,PAS,11/03/2016,14,4DSD,SAAB,T,31840,35290,65140,88888888,100,100,100,363123,T402,R,0344P,,Q,O,443,Beach 66th St,,0,408,c,,YYYYYYY,0700A,0400P,SILVE,,0,,0,W 42,14-No Standing,,,
8519150202,95883JZ,NY,COM,02/08/2017,71,DELV,INTER,T,18210,27790,24890,20170228,0019,19,19,361360,T103,R,0304P,,NY,F,120,E 61st St,,0,408,j6,,YYYYYYY,,,WH,,2015,,0,04,71A-Insp Sticker Expired (NYS),,,
4622737462,DM712D,NY,PAS,08/04/2016,36,SUBN,HYUND,V,0,0,0,0,,0,0,0,,,0137P,,QN,,,EB BEACH CHANNEL DR,@ BEACH 104TH ST,0,1180,B,T,,,,BL,,2016,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
8350530133,M68FYB,NJ,PAS,10/01/2016,38,4DSD,BMW,T,13610,34870,34890,88888888,0018,18,18,355438,T106,L,0722A,,NY,F,1740,Broadway,,0,408,h1,,Y,0700A,0600P,BLACK,,0,,0,99 6,38-Failure to Display Muni Rec,,,
8494416674,FGY9451,NY,PAS,02/07/2017,70,4DSD,TOYOT,T,12220,70720,14620,88888888,0052,52,52,358860,T801,A,0858P,,BX,F,250,Bedford Park Blvd,,0,408,j3,,,,,WHITE,,0,,0,K,70-Reg. Sticker Missing (NYS),,,
7055445504,P351719,IN,PAS,10/31/2016,84,REFG,INTER,T,10210,18830,18850,88880088,0019,19,19,364012,T102,K,0921A,,NY,O,1668,3rd Ave,,0,408,k7,,,,,WHITE,,0,,0,99 6,84-Platform lifts in low posit,,,
8354510918,XCAW86,NJ,PAS,09/29/2016,14,DELV,STERL,T,25390,0,0,88880088,0014,14,14,362222,T106,GP,0305P,,NY,I,W,Madison Ave,80ft S/of E 40th St,0,408,c,,Y,0100P,0700P,WHITE,,0,,0,110,14-No Standing,,,
4006384210,HFW6412,NY,PAS,09/16/2016,5,4DSD,ME/BE,V,0,0,0,0,,0,0,0,,,0425P,,BX,,,EB FORDHAM RD @ ANDR,EWS AVE,0,1111,C,T,,,,WH,,2016,,0,,BUS LANE VIOLATION,,,
1417319203,GXY211,PA,PAS,01/28/2017,46,SDN,HONDA,P,0,40404,40404,20170831,114,114,114,960005,0114,0000,0648P,,Q,F,28-36,STEINWAY,,0,408,E5,,BBBBBBB,ALL,ALL,SILVE,0,2016,-,0,,,,,
8504156783,W94FSU,NJ,PAS,02/15/2017,17,SUBN,BMW,T,16510,0,0,88880088,0001,1,1,346221,T105,J,0313P,,NY,I,N,Dominick St,50ft W/of 86th Trans,0,408,c4,,YYYYY,0700A,0400P,RED,,0,,0,001,17-No Stand (exc auth veh),,,
7593648941,T663448C,NY,OMT,08/23/2016,14,4DSD,TOYOT,T,13610,17250,17270,20161031,0010,10,10,346004,T108,O,0115A,,NY,F,850,Broadway,,0,408,c,,YYYYYYY,0100A,0700A,BK,,2015,,0,01 8,14-No Standing,,,
4007108900,061655,NY,STA,03/29/2017,5,SUBN,CHEVR,V,0,0,0,0,,0,0,0,,,0232P,,BK,,,SB NOSTRAND AVE @ LI,NDEN BLVD,0,1111,C,T,,,,WH,,2006,,0,,BUS LANE VIOLATION,,,
8398528357,DHE9391,NY,PAS,12/28/2016,38,SUBN,TOYOT,T,5580,8880,8930,20170714,0072,72,72,363497,T302,H,0535P,,K,F,4614,5th Ave,,0,408,h1,,Y,0800A,0700P,GREY,,2012,,0,49 3,38-Failure to Display Muni Rec,,,
8519000551,L32EGP,NJ,PAS,02/10/2017,21,SUBN,NISSA,T,25390,18990,19010,88880088,0023,23,23,361115,T103,N,0839A,,NY,O,1481,Madison Ave,,0,408,d1,,Y,0800A,0900A,RED,,0,,0,60,21-No Parking (street clean),,,
1415072050,727FAU,NJ,PAS,09/09/2016,21,SDN,CHRYS,S,84230,83730,19830,0,0073,73,0,695926,KN16,0000,0921A,,K,F,141,TAPSCOTT STREET,,0,408,D1,,BYBBYBB,0800A,0930A,RED,0,0,-,0,,,,,
8100037103,YJ1842,ID,PAS,11/02/2016,19,DELV,INTER,T,10510,34890,34910,20160088,0018,18,18,345388,T106,C,0937A,,NY,O,1389,6th Ave,,0,408,c3,,YYYYYYY,,,WHITE,,0,,0,S1 9,19-No Stand (bus stop),,,
1417844899,GVH7660,NY,PAS,04/04/2017,21,SDN,CHEVR,S,18830,10110,10010,20181205,0019,19,0,534126,MN08,0000,0912A,,NY,F,318,EAST 93RD STREET,,0,408,D1,,BYBBYBB,0900A,1030A,BLACK,0,2014,-,0,,,,,
8293529702,48912PC,NY,IRP,07/19/2016,14,TK,FRUEH,T,5780,0,0,20161130,0068,68,68,357808,T302,Q,1233P,,K,I,W,7th Ave,40ft N/of 88th St,0,408,c,,YYYYYYY,,,WH,,2008,,0,E 32,14-No Standing,,,
7077493441,XEDR54,NJ,PAS,11/11/2016,14,VAN,FORD,T,10110,17770,17790,88880088,0017,17,17,363029,T106,J,0313P,,NY,F,739,2nd Ave,,0,408,c,,YYYYY,0200A,0700P,WHITE,,0,,0,77 6,14-No Standing,,,
4627992877,ENB3538,NY,PAS,12/07/2016,36,SUBN,TOYOT,V,0,0,0,0,,0,0,0,,,1220P,,QN,,,SB MAIN ST @ 63RD AV,E,0,1180,B,T,,,,GY,,2009,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
1412524544,GEK2884,99,PAS,12/11/2016,74,SDN,NISSA,P,31830,26730,67047,20170322,0077,77,77,960872,0077,0000,0520A,,K,F,1001,DEAN ST,,0,408,C3,,BBBBBBB,ALL,ALL,BLK,0,2013,-,0,,,,,
4623913820,CEJ1392,GA,PAS,09/22/2016,36,4S,TOYOT,V,0,0,0,0,,0,0,0,,,0122P,,BK,,,WB FLATLANDS AVE @ E,77TH ST,0,1180,B,T,,,,BLK,,2009,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
8490233512,EXPQ60,FL,PAS,03/25/2017,19,SUBN,LEXUS,T,28830,53960,14880,20161288,0061,61,61,362596,T302,N,1240P,,K,O,2830,Coney Island Ave,,0,408,c3,,YYYYYYY,,,SILVE,,0,,0,41,19-No Stand (bus stop),,,
8549365415,HMX9367,NY,PAS,06/10/2017,38,SUBN,LINCO,T,5780,9230,9280,20190423,0072,72,72,361904,T302,J,0819A,,K,F,5314,7th Ave,,0,408,h1,,Y,0800A,0700P,BK,,2003,,0,J,38-Failure to Display Muni Rec,,,
5092478081,GNN6065,NY,PAS,07/10/2016,7,SUBN,TOYOT,V,0,0,0,0,,0,0,0,,,0404P,,BK,,,OCEAN PKWY (S/B) @ A,VE W,0,1111,D,T,,,,WH,,2013,,0,,FAILURE TO STOP AT RED LIGHT,,,
8490054861,HDX7654,NY,PAS,12/12/2016,38,SUBN,VOLVO,T,6680,9030,9080,20180111,0066,66,66,361284,T302,N,0448P,,K,F,4921,16th Ave,,0,408,h1,,YYYY,0900A,0700P,BL,,2016,,0,01 3,38-Failure to Display Muni Rec,,,
1422036777,GJZ1572,NY,PAS,05/30/2017,21,SDN,MAZDA,S,61030,83730,19830,20171009,0075,75,0,686983,KN05,0000,0915A,,K,F,445,MILLER AVE,,0,408,D1,,BYBBYBB,0900A,1030A,GREY,0,2001,-,0,,,,,
8261544436,DRX1570,NY,PAS,01/10/2017,38,4DSD,BMW,T,54580,14390,14290,20180714,107,107,107,363085,T402,F,0525P,,Q,F,68-30,Main St,,0,408,h1,,YYYYY,0730A,0700P,BK,,2003,,0,42,38-Failure to Display Muni Rec,,,
4632059444,HDT7825,NY,PAS,03/24/2017,36,SUBN,BMW,V,0,0,0,0,,0,0,0,,,0806A,,QN,,,WB HILLSIDE AVE @ PA,RSONS BLVD,0,1180,B,T,,,,WH,,2009,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
8368016241,GXX4708,NY,PAS,10/01/2016,14,4DSD,ME/BE,T,19990,36590,36610,20170326,0032,32,32,355137,T800,B2,0324A,,NY,O,137,Edgecombe Ave,,0,408,c,,YYYYYYY,,,BL,,1998,,0,E 77,14-No Standing,,,
8004791580,GSR4260,NY,PAS,11/03/2016,71,SUBN,DODGE,T,12890,0,0,20180827,112,112,112,355205,T402,L,0544A,,Q,I,S,62nd Rd,20ft W/of 102nd St,0,408,j6,,YYYYYYY,,,GREY,,2002,,0,M 42,71A-Insp Sticker Expired (NYS),,,
8038328917,41008PC,NY,IRP,09/06/2016,84,TK,FRUEH,T,10010,17090,17110,20170430,0009,9,9,363924,T101,F,0644A,,NY,F,95,1st Ave,,0,408,k7,,,,,GR,,2015,,0,18 1,84-Platform lifts in low posit,,,
